Date, Time, Light, RH, Air Temp (F), Globe Temp, Sound (dB), CO2 (PPM), PM 2.5, PM 10, CO_SpecSensor
11/10/2017, 11:55:26, , , , ,30, , , , 
11/10/2017, 11:55:27,948.39, , , , , , , , 
11/10/2017, 11:55:28, , , ,74.96, , , , , 
11/10/2017, 11:57:26, , , , ,30, , , , 
11/10/2017, 11:57:27,1045.16, , , , , , , , 
11/10/2017, 11:57:28, , , ,74.96, , , , , 
11/10/2017, 11:58:21, ,35.45,78.17, , , , , , 
11/10/2017, 11:58:23, , , , , ,624, , , 
11/10/2017, 11:58:24, , , , , , , , ,0
11/10/2017, 11:59:26, , , , ,30, , , , 
11/10/2017, 11:59:27,929.03, , , , , , , , 
11/10/2017, 11:59:28, , , ,74.96, , , , , 
11/10/2017, 12:1:26, , , , ,30, , , , 
11/10/2017, 12:1:27,1029.03, , , , , , , , 
11/10/2017, 12:1:28, , , ,74.96, , , , , 
11/10/2017, 12:3:21, ,34.51,78.71, , , , , , 
11/10/2017, 12:3:28, , , , ,30, , , , 
11/10/2017, 12:3:29,996.77, , , , , , , , 
11/10/2017, 12:3:30, , , ,74.96, , , , , 
11/10/2017, 12:3:31, , , , , ,628, , , 
11/10/2017, 12:3:32, , , , , , , , ,0
11/10/2017, 12:5:28, , , , ,30, , , , 
11/10/2017, 12:5:29,951.61, , , , , , , , 
11/10/2017, 12:5:30, , , ,74.96, , , , , 
11/10/2017, 12:7:28, , , , ,30, , , , 
11/10/2017, 12:7:29,880.65, , , , , , , , 
11/10/2017, 12:7:30, , , ,74.96, , , , , 
11/10/2017, 12:8:21, ,34.46,78.86, , , , , , 
11/10/2017, 12:8:31, , , , , ,613, , , 
11/10/2017, 12:8:32, , , , , , , , ,0
11/10/2017, 12:9:28, , , , ,30, , , , 
11/10/2017, 12:9:29,874.19, , , , , , , , 
11/10/2017, 12:9:30, , , ,74.7, , , , , 
11/10/2017, 12:11:28, , , , ,30, , , , 
11/10/2017, 12:11:29,932.26, , , , , , , , 
11/10/2017, 12:11:30, , , ,74.96, , , , , 
11/10/2017, 12:13:21, ,34.33,78.93, , , , , , 
11/10/2017, 12:13:28, , , , ,30, , , , 
11/10/2017, 12:13:29,980.65, , , , , , , , 
11/10/2017, 12:13:30, , , ,74.96, , , , , 
11/10/2017, 12:13:31, , , , , ,616, , , 
11/10/2017, 12:13:32, , , , , , , , ,0
11/10/2017, 12:15:28, , , , ,30, , , , 
11/10/2017, 12:15:29,1093.55, , , , , , , , 
11/10/2017, 12:15:30, , , ,74.96, , , , , 
11/10/2017, 12:17:28, , , , ,30, , , , 
11/10/2017, 12:17:29,1054.84, , , , , , , , 
11/10/2017, 12:17:30, , , ,75.22, , , , , 
11/10/2017, 12:18:21, ,34.35,78.91, , , , , , 
11/10/2017, 12:18:31, , , , , ,613, , , 
11/10/2017, 12:18:32, , , , , , , , ,0
11/10/2017, 12:19:28, , , , ,30, , , , 
11/10/2017, 12:19:29,954.84, , , , , , , , 
11/10/2017, 12:19:30, , , ,74.96, , , , , 
11/10/2017, 12:21:28, , , , ,30, , , , 
11/10/2017, 12:21:29,990.32, , , , , , , , 
11/10/2017, 12:21:30, , , ,74.96, , , , , 
11/10/2017, 12:23:21, ,34.09,78.98, , , , , , 
11/10/2017, 12:23:28, , , , ,30, , , , 
11/10/2017, 12:23:29,1022.58, , , , , , , , 
11/10/2017, 12:23:30, , , ,75.22, , , , , 
11/10/2017, 12:23:31, , , , , ,633, , , 
11/10/2017, 12:23:32, , , , , , , , ,0
11/10/2017, 12:25:28, , , , ,30, , , , 
11/10/2017, 12:25:29,890.32, , , , , , , , 
11/10/2017, 12:25:30, , , ,75.22, , , , , 
11/10/2017, 12:27:28, , , , ,30, , , , 
11/10/2017, 12:27:29,993.55, , , , , , , , 
11/10/2017, 12:27:30, , , ,74.96, , , , , 
11/10/2017, 12:28:21, ,34.33,78.93, , , , , , 
11/10/2017, 12:28:31, , , , , ,601, , , 
11/10/2017, 12:28:32, , , , , , , , ,0
11/10/2017, 12:29:28, , , , ,30, , , , 
11/10/2017, 12:29:29,961.29, , , , , , , , 
11/10/2017, 12:29:30, , , ,75.22, , , , , 
11/10/2017, 12:31:28, , , , ,30, , , , 
11/10/2017, 12:31:29,1003.23, , , , , , , , 
11/10/2017, 12:31:30, , , ,75.22, , , , , 
11/10/2017, 12:33:21, ,34.28,78.97, , , , , , 
11/10/2017, 12:33:28, , , , ,30, , , , 
11/10/2017, 12:33:29,1048.39, , , , , , , , 
11/10/2017, 12:33:30, , , ,74.96, , , , , 
11/10/2017, 12:33:31, , , , , ,615, , , 
11/10/2017, 12:33:32, , , , , , , , ,0
11/10/2017, 12:35:28, , , , ,30, , , , 
11/10/2017, 12:35:29,938.71, , , , , , , , 
11/10/2017, 12:35:30, , , ,74.96, , , , , 
11/10/2017, 12:37:28, , , , ,30, , , , 
11/10/2017, 12:37:29,896.77, , , , , , , , 
11/10/2017, 12:37:30, , , ,74.96, , , , , 
11/10/2017, 12:38:21, ,33.96,79.04, , , , , , 
11/10/2017, 12:38:31, , , , , ,621, , , 
11/10/2017, 12:38:32, , , , , , , , ,0
11/10/2017, 12:39:28, , , , ,30, , , , 
11/10/2017, 12:39:29,990.32, , , , , , , , 
11/10/2017, 12:39:30, , , ,74.96, , , , , 
11/10/2017, 12:41:28, , , , ,30, , , , 
11/10/2017, 12:41:29,919.35, , , , , , , , 
11/10/2017, 12:41:30, , , ,74.96, , , , , 
11/10/2017, 12:43:21, ,33.63,79.09, , , , , , 
11/10/2017, 12:43:28, , , , ,30, , , , 
11/10/2017, 12:43:29,1045.16, , , , , , , , 
11/10/2017, 12:43:30, , , ,74.96, , , , , 
11/10/2017, 12:43:31, , , , , ,648, , , 
11/10/2017, 12:43:32, , , , , , , , ,0
11/10/2017, 12:45:28, , , , ,30, , , , 
11/10/2017, 12:45:29,983.87, , , , , , , , 
11/10/2017, 12:45:30, , , ,74.96, , , , , 
11/10/2017, 12:47:28, , , , ,30, , , , 
11/10/2017, 12:47:29,1087.1, , , , , , , , 
11/10/2017, 12:47:30, , , ,74.96, , , , , 
11/10/2017, 12:48:21, ,33.86,79.04, , , , , , 
11/10/2017, 12:48:31, , , , , ,624, , , 
11/10/2017, 12:48:32, , , , , , , , ,0
11/10/2017, 12:49:28, , , , ,30, , , , 
11/10/2017, 12:49:29,1019.35, , , , , , , , 
11/10/2017, 12:49:30, , , ,74.96, , , , , 
11/10/2017, 12:51:28, , , , ,30, , , , 
11/10/2017, 12:51:29,906.45, , , , , , , , 
11/10/2017, 12:51:30, , , ,74.96, , , , , 
11/10/2017, 12:53:21, ,33.44,79.09, , , , , , 
11/10/2017, 12:53:28, , , , ,30, , , , 
11/10/2017, 12:53:29,941.94, , , , , , , , 
11/10/2017, 12:53:30, , , ,74.96, , , , , 
11/10/2017, 12:53:31, , , , , ,600, , , 
11/10/2017, 12:53:32, , , , , , , , ,0
11/10/2017, 12:55:29, , , , , , ,0.62,0.62, 
11/10/2017, 12:55:36, , , , ,30, , , , 
11/10/2017, 12:55:37,1083.87, , , , , , , , 
11/10/2017, 12:55:38, , , ,74.96, , , , , 
11/10/2017, 12:57:36, , , , ,30, , , , 
11/10/2017, 12:57:37,1080.65, , , , , , , , 
11/10/2017, 12:57:38, , , ,74.96, , , , , 
11/10/2017, 12:58:21, ,33.19,79.09, , , , , , 
11/10/2017, 12:58:31, , , , , ,600, , , 
11/10/2017, 12:58:32, , , , , , , , ,0
11/10/2017, 12:59:36, , , , ,30, , , , 
11/10/2017, 12:59:37,906.45, , , , , , , , 
11/10/2017, 12:59:38, , , ,74.96, , , , , 
11/10/2017, 13:1:36, , , , ,30, , , , 
11/10/2017, 13:1:37,867.74, , , , , , , , 
11/10/2017, 13:1:38, , , ,75.22, , , , , 
11/10/2017, 13:3:21, ,33.09,79.06, , , , , , 
11/10/2017, 13:3:31, , , , , ,587, , , 
11/10/2017, 13:3:32, , , , , , , , ,0
11/10/2017, 13:3:38, , , , ,30, , , , 
11/10/2017, 13:3:39,938.71, , , , , , , , 
11/10/2017, 13:3:40, , , ,74.96, , , , , 
11/10/2017, 13:5:38, , , , ,30, , , , 
11/10/2017, 13:5:39,967.74, , , , , , , , 
11/10/2017, 13:5:40, , , ,74.96, , , , , 
11/10/2017, 13:7:38, , , , ,30, , , , 
11/10/2017, 13:7:39,900, , , , , , , , 
11/10/2017, 13:7:40, , , ,74.96, , , , , 
11/10/2017, 13:8:21, ,33.19,79.09, , , , , , 
11/10/2017, 13:8:31, , , , , ,598, , , 
11/10/2017, 13:8:32, , , , , , , , ,0
11/10/2017, 13:9:38, , , , ,30, , , , 
11/10/2017, 13:9:39,964.52, , , , , , , , 
11/10/2017, 13:9:40, , , ,75.22, , , , , 
11/10/2017, 13:11:38, , , , ,30, , , , 
11/10/2017, 13:11:39,1025.81, , , , , , , , 
11/10/2017, 13:11:40, , , ,74.96, , , , , 
11/10/2017, 13:13:21, ,32.94,79.13, , , , , , 
11/10/2017, 13:13:31, , , , , ,609, , , 
11/10/2017, 13:13:32, , , , , , , , ,1
11/10/2017, 13:13:38, , , , ,30, , , , 
11/10/2017, 13:13:39,967.74, , , , , , , , 
11/10/2017, 13:13:40, , , ,74.96, , , , , 
11/10/2017, 13:15:38, , , , ,30, , , , 
11/10/2017, 13:15:39,938.71, , , , , , , , 
11/10/2017, 13:15:40, , , ,74.96, , , , , 
11/10/2017, 13:17:38, , , , ,30, , , , 
11/10/2017, 13:17:39,925.81, , , , , , , , 
11/10/2017, 13:17:40, , , ,74.96, , , , , 
11/10/2017, 13:18:21, ,32.76,79.09, , , , , , 
11/10/2017, 13:18:31, , , , , ,623, , , 
11/10/2017, 13:18:32, , , , , , , , ,0
11/10/2017, 13:19:38, , , , ,30, , , , 
11/10/2017, 13:19:39,893.55, , , , , , , , 
11/10/2017, 13:19:40, , , ,74.96, , , , , 
11/10/2017, 13:21:38, , , , ,30, , , , 
11/10/2017, 13:21:39,880.65, , , , , , , , 
11/10/2017, 13:21:40, , , ,74.96, , , , , 
11/10/2017, 13:23:21, ,32.76,79.02, , , , , , 
11/10/2017, 13:23:31, , , , , ,605, , , 
11/10/2017, 13:23:32, , , , , , , , ,0
11/10/2017, 13:23:38, , , , ,30, , , , 
11/10/2017, 13:23:39,906.45, , , , , , , , 
11/10/2017, 13:23:40, , , ,74.96, , , , , 
11/10/2017, 13:25:38, , , , ,30, , , , 
11/10/2017, 13:25:39,938.71, , , , , , , , 
11/10/2017, 13:25:40, , , ,74.96, , , , , 
11/10/2017, 13:27:38, , , , ,30, , , , 
11/10/2017, 13:27:39,925.81, , , , , , , , 
11/10/2017, 13:27:40, , , ,74.96, , , , , 
11/10/2017, 13:28:21, ,32.41,79.06, , , , , , 
11/10/2017, 13:28:31, , , , , ,598, , , 
11/10/2017, 13:28:32, , , , , , , , ,0
11/10/2017, 13:29:38, , , , ,30, , , , 
11/10/2017, 13:29:39,993.55, , , , , , , , 
11/10/2017, 13:29:40, , , ,74.96, , , , , 
11/10/2017, 13:31:38, , , , ,30, , , , 
11/10/2017, 13:31:39,935.48, , , , , , , , 
11/10/2017, 13:31:40, , , ,74.96, , , , , 
11/10/2017, 13:33:21, ,32.22,79.11, , , , , , 
11/10/2017, 13:33:31, , , , , ,598, , , 
11/10/2017, 13:33:32, , , , , , , , ,0
11/10/2017, 13:33:38, , , , ,30, , , , 
11/10/2017, 13:33:39,993.55, , , , , , , , 
11/10/2017, 13:33:40, , , ,74.96, , , , , 
11/10/2017, 13:35:38, , , , ,30, , , , 
11/10/2017, 13:35:39,983.87, , , , , , , , 
11/10/2017, 13:35:40, , , ,74.96, , , , , 
11/10/2017, 13:37:38, , , , ,30, , , , 
11/10/2017, 13:37:39,916.13, , , , , , , , 
11/10/2017, 13:37:40, , , ,74.96, , , , , 
11/10/2017, 13:38:21, ,32.16,79.04, , , , , , 
11/10/2017, 13:38:31, , , , , ,589, , , 
11/10/2017, 13:38:32, , , , , , , , ,0
11/10/2017, 13:39:38, , , , ,30, , , , 
11/10/2017, 13:39:39,983.87, , , , , , , , 
11/10/2017, 13:39:40, , , ,74.96, , , , , 
11/10/2017, 13:41:38, , , , ,30, , , , 
11/10/2017, 13:41:39,961.29, , , , , , , , 
11/10/2017, 13:41:40, , , ,74.96, , , , , 
11/10/2017, 13:43:21, ,32.07,79.04, , , , , , 
11/10/2017, 13:43:31, , , , , ,605, , , 
11/10/2017, 13:43:32, , , , , , , , ,0
11/10/2017, 13:43:38, , , , ,30, , , , 
11/10/2017, 13:43:39,964.52, , , , , , , , 
11/10/2017, 13:43:40, , , ,74.96, , , , , 
11/10/2017, 13:45:38, , , , ,30, , , , 
11/10/2017, 13:45:39,935.48, , , , , , , , 
11/10/2017, 13:45:40, , , ,74.96, , , , , 
11/10/2017, 13:47:38, , , , ,30, , , , 
11/10/2017, 13:47:39,993.55, , , , , , , , 
11/10/2017, 13:47:40, , , ,74.96, , , , , 
11/10/2017, 13:48:21, ,31.97,79.04, , , , , , 
11/10/2017, 13:48:31, , , , , ,596, , , 
11/10/2017, 13:48:32, , , , , , , , ,0
11/10/2017, 13:49:38, , , , ,30, , , , 
11/10/2017, 13:49:39,932.26, , , , , , , , 
11/10/2017, 13:49:40, , , ,74.96, , , , , 
11/10/2017, 13:51:38, , , , ,30, , , , 
11/10/2017, 13:51:39,941.94, , , , , , , , 
11/10/2017, 13:51:40, , , ,74.96, , , , , 
11/10/2017, 13:53:21, ,31.84,79.02, , , , , , 
11/10/2017, 13:53:31, , , , , ,620, , , 
11/10/2017, 13:53:32, , , , , , , , ,1
11/10/2017, 13:53:38, , , , ,30, , , , 
11/10/2017, 13:53:39,980.65, , , , , , , , 
11/10/2017, 13:53:40, , , ,74.96, , , , , 
11/10/2017, 13:55:29, , , , , , ,0.62,0.62, 
11/10/2017, 13:55:38, , , , ,30, , , , 
11/10/2017, 13:55:39,916.13, , , , , , , , 
11/10/2017, 13:55:40, , , ,74.96, , , , , 
11/10/2017, 13:57:38, , , , ,30, , , , 
11/10/2017, 13:57:39,829.03, , , , , , , , 
11/10/2017, 13:57:40, , , ,74.96, , , , , 
11/10/2017, 13:58:21, ,31.79,79.02, , , , , , 
11/10/2017, 13:58:31, , , , , ,596, , , 
11/10/2017, 13:58:32, , , , , , , , ,0
11/10/2017, 13:59:38, , , , ,30, , , , 
11/10/2017, 13:59:39,1035.48, , , , , , , , 
11/10/2017, 13:59:40, , , ,74.96, , , , , 
11/10/2017, 14:1:38, , , , ,30, , , , 
11/10/2017, 14:1:39,896.77, , , , , , , , 
11/10/2017, 14:1:40, , , ,74.96, , , , , 
11/10/2017, 14:3:21, ,31.84,78.98, , , , , , 
11/10/2017, 14:3:31, , , , , ,591, , , 
11/10/2017, 14:3:32, , , , , , , , ,0
11/10/2017, 14:3:38, , , , ,30, , , , 
11/10/2017, 14:3:39,980.65, , , , , , , , 
11/10/2017, 14:3:40, , , ,75.22, , , , , 
11/10/2017, 14:5:38, , , , ,30, , , , 
11/10/2017, 14:5:39,916.13, , , , , , , , 
11/10/2017, 14:5:40, , , ,75.22, , , , , 
11/10/2017, 14:7:38, , , , ,30, , , , 
11/10/2017, 14:7:39,970.97, , , , , , , , 
11/10/2017, 14:7:40, , , ,74.96, , , , , 
11/10/2017, 14:8:21, ,31.72,79.02, , , , , , 
11/10/2017, 14:8:31, , , , , ,627, , , 
11/10/2017, 14:8:32, , , , , , , , ,0
11/10/2017, 14:9:38, , , , ,30, , , , 
11/10/2017, 14:9:39,877.42, , , , , , , , 
11/10/2017, 14:9:40, , , ,74.96, , , , , 
11/10/2017, 14:11:38, , , , ,30, , , , 
11/10/2017, 14:11:39,1006.45, , , , , , , , 
11/10/2017, 14:11:40, , , ,74.96, , , , , 
11/10/2017, 14:13:21, ,31.57,78.98, , , , , , 
11/10/2017, 14:13:31, , , , , ,602, , , 
11/10/2017, 14:13:32, , , , , , , , ,0
11/10/2017, 14:13:38, , , , ,30, , , , 
11/10/2017, 14:13:39,1038.71, , , , , , , , 
11/10/2017, 14:13:40, , , ,74.96, , , , , 
11/10/2017, 14:15:38, , , , ,30, , , , 
11/10/2017, 14:15:39,854.84, , , , , , , , 
11/10/2017, 14:15:40, , , ,74.96, , , , , 
11/10/2017, 14:17:38, , , , ,30, , , , 
11/10/2017, 14:17:39,838.71, , , , , , , , 
11/10/2017, 14:17:40, , , ,74.96, , , , , 
11/10/2017, 14:18:21, ,31.39,79.02, , , , , , 
11/10/2017, 14:18:31, , , , , ,609, , , 
11/10/2017, 14:18:32, , , , , , , , ,0
11/10/2017, 14:19:38, , , , ,30, , , , 
11/10/2017, 14:19:39,1019.35, , , , , , , , 
11/10/2017, 14:19:40, , , ,74.96, , , , , 
11/10/2017, 14:21:38, , , , ,30, , , , 
11/10/2017, 14:21:39,941.94, , , , , , , , 
11/10/2017, 14:21:40, , , ,74.96, , , , , 
11/10/2017, 14:23:21, ,31.17,79.04, , , , , , 
11/10/2017, 14:23:31, , , , , ,620, , , 
11/10/2017, 14:23:32, , , , , , , , ,0
11/10/2017, 14:23:38, , , , ,30, , , , 
11/10/2017, 14:23:39,870.97, , , , , , , , 
11/10/2017, 14:23:40, , , ,75.22, , , , , 
11/10/2017, 14:25:38, , , , ,30, , , , 
11/10/2017, 14:25:39,906.45, , , , , , , , 
11/10/2017, 14:25:40, , , ,74.96, , , , , 
11/10/2017, 14:27:38, , , , ,30, , , , 
11/10/2017, 14:27:39,967.74, , , , , , , , 
11/10/2017, 14:27:40, , , ,74.96, , , , , 
11/10/2017, 14:28:21, ,30.99,79.04, , , , , , 
11/10/2017, 14:28:31, , , , , ,605, , , 
11/10/2017, 14:28:32, , , , , , , , ,1
11/10/2017, 14:29:38, , , , ,30, , , , 
11/10/2017, 14:29:39,941.94, , , , , , , , 
11/10/2017, 14:29:40, , , ,74.96, , , , , 
11/10/2017, 14:31:38, , , , ,30, , , , 
11/10/2017, 14:31:39,980.65, , , , , , , , 
11/10/2017, 14:31:40, , , ,75.22, , , , , 
11/10/2017, 14:33:21, ,30.89,79.04, , , , , , 
11/10/2017, 14:33:31, , , , , ,582, , , 
11/10/2017, 14:33:32, , , , , , , , ,0
11/10/2017, 14:33:38, , , , ,30, , , , 
11/10/2017, 14:33:39,925.81, , , , , , , , 
11/10/2017, 14:33:40, , , ,75.22, , , , , 
11/10/2017, 14:35:38, , , , ,30, , , , 
11/10/2017, 14:35:39,896.77, , , , , , , , 
11/10/2017, 14:35:40, , , ,75.22, , , , , 
11/10/2017, 14:37:38, , , , ,30, , , , 
11/10/2017, 14:37:39,935.48, , , , , , , , 
11/10/2017, 14:37:40, , , ,75.22, , , , , 
11/10/2017, 14:38:21, ,30.77,79.02, , , , , , 
11/10/2017, 14:38:31, , , , , ,587, , , 
11/10/2017, 14:38:32, , , , , , , , ,0
11/10/2017, 14:39:38, , , , ,30, , , , 
11/10/2017, 14:39:39,851.61, , , , , , , , 
11/10/2017, 14:39:40, , , ,75.22, , , , , 
11/10/2017, 14:41:38, , , , ,30, , , , 
11/10/2017, 14:41:39,870.97, , , , , , , , 
11/10/2017, 14:41:40, , , ,74.96, , , , , 
11/10/2017, 14:43:21, ,30.67,79.02, , , , , , 
11/10/2017, 14:43:31, , , , , ,580, , , 
11/10/2017, 14:43:32, , , , , , , , ,0
11/10/2017, 14:43:38, , , , ,30, , , , 
11/10/2017, 14:43:39,996.77, , , , , , , , 
11/10/2017, 14:43:40, , , ,75.22, , , , , 
11/10/2017, 14:45:38, , , , ,30, , , , 
11/10/2017, 14:45:39,941.94, , , , , , , , 
11/10/2017, 14:45:40, , , ,75.22, , , , , 
11/10/2017, 14:47:38, , , , ,30, , , , 
11/10/2017, 14:47:39,932.26, , , , , , , , 
11/10/2017, 14:47:40, , , ,75.22, , , , , 
11/10/2017, 14:48:21, ,30.55,79.06, , , , , , 
11/10/2017, 14:48:31, , , , , ,575, , , 
11/10/2017, 14:48:32, , , , , , , , ,0
11/10/2017, 14:49:38, , , , ,30, , , , 
11/10/2017, 14:49:39,983.87, , , , , , , , 
11/10/2017, 14:49:40, , , ,74.96, , , , , 
11/10/2017, 14:51:38, , , , ,30, , , , 
11/10/2017, 14:51:39,954.84, , , , , , , , 
11/10/2017, 14:51:40, , , ,74.96, , , , , 
11/10/2017, 14:53:21, ,30.42,79.09, , , , , , 
11/10/2017, 14:53:31, , , , , ,547, , , 
11/10/2017, 14:53:32, , , , , , , , ,0
11/10/2017, 14:53:38, , , , ,30, , , , 
11/10/2017, 14:53:39,1006.45, , , , , , , , 
11/10/2017, 14:53:40, , , ,74.96, , , , , 
11/10/2017, 14:55:31, , , , , , ,0.62,0.62, 
11/10/2017, 14:55:38, , , , ,30, , , , 
11/10/2017, 14:55:39,987.1, , , , , , , , 
11/10/2017, 14:55:40, , , ,75.22, , , , , 
11/10/2017, 14:57:38, , , , ,30, , , , 
11/10/2017, 14:57:39,1012.9, , , , , , , , 
11/10/2017, 14:57:40, , , ,75.22, , , , , 
11/10/2017, 14:58:21, ,30.72,79.02, , , , , , 
11/10/2017, 14:58:31, , , , , ,589, , , 
11/10/2017, 14:58:32, , , , , , , , ,0
11/10/2017, 14:59:38, , , , ,30, , , , 
11/10/2017, 14:59:39,938.71, , , , , , , , 
11/10/2017, 14:59:40, , , ,75.22, , , , , 
11/10/2017, 15:1:38, , , , ,30, , , , 
11/10/2017, 15:1:39,970.97, , , , , , , , 
11/10/2017, 15:1:40, , , ,75.22, , , , , 
11/10/2017, 15:3:21, ,30.57,79.13, , , , , , 
11/10/2017, 15:3:31, , , , , ,573, , , 
11/10/2017, 15:3:32, , , , , , , , ,0
11/10/2017, 15:3:38, , , , ,30, , , , 
11/10/2017, 15:3:39,854.84, , , , , , , , 
11/10/2017, 15:3:40, , , ,75.22, , , , , 
11/10/2017, 15:5:38, , , , ,30, , , , 
11/10/2017, 15:5:39,874.19, , , , , , , , 
11/10/2017, 15:5:40, , , ,74.96, , , , , 
11/10/2017, 15:7:38, , , , ,30, , , , 
11/10/2017, 15:7:39,958.06, , , , , , , , 
11/10/2017, 15:7:40, , , ,74.96, , , , , 
11/10/2017, 15:8:21, ,30.55,79.13, , , , , , 
11/10/2017, 15:8:31, , , , , ,571, , , 
11/10/2017, 15:8:32, , , , , , , , ,0
11/10/2017, 15:9:38, , , , ,30, , , , 
11/10/2017, 15:9:39,887.1, , , , , , , , 
11/10/2017, 15:9:40, , , ,74.96, , , , , 
11/10/2017, 15:11:38, , , , ,30, , , , 
11/10/2017, 15:11:39,980.65, , , , , , , , 
11/10/2017, 15:11:40, , , ,74.96, , , , , 
11/10/2017, 15:13:21, ,30.59,79.11, , , , , , 
11/10/2017, 15:13:31, , , , , ,605, , , 
11/10/2017, 15:13:32, , , , , , , , ,0
11/10/2017, 15:13:38, , , , ,30, , , , 
11/10/2017, 15:13:39,870.97, , , , , , , , 
11/10/2017, 15:13:40, , , ,74.96, , , , , 
11/10/2017, 15:15:38, , , , ,30, , , , 
11/10/2017, 15:15:39,874.19, , , , , , , , 
11/10/2017, 15:15:40, , , ,74.96, , , , , 
11/10/2017, 15:17:38, , , , ,30, , , , 
11/10/2017, 15:17:39,890.32, , , , , , , , 
11/10/2017, 15:17:40, , , ,74.7, , , , , 
11/10/2017, 15:18:21, ,30.67,79.11, , , , , , 
11/10/2017, 15:18:31, , , , , ,578, , , 
11/10/2017, 15:18:32, , , , , , , , ,0
11/10/2017, 15:19:38, , , , ,30, , , , 
11/10/2017, 15:19:39,996.77, , , , , , , , 
11/10/2017, 15:19:40, , , ,74.7, , , , , 
11/10/2017, 15:21:38, , , , ,30, , , , 
11/10/2017, 15:21:39,935.48, , , , , , , , 
11/10/2017, 15:21:40, , , ,74.7, , , , , 
11/10/2017, 15:23:21, ,30.69,79.09, , , , , , 
11/10/2017, 15:23:31, , , , , ,596, , , 
11/10/2017, 15:23:32, , , , , , , , ,0
11/10/2017, 15:23:38, , , , ,30, , , , 
11/10/2017, 15:23:39,887.1, , , , , , , , 
11/10/2017, 15:23:40, , , ,74.7, , , , , 
11/10/2017, 15:25:38, , , , ,30, , , , 
11/10/2017, 15:25:39,938.71, , , , , , , , 
11/10/2017, 15:25:40, , , ,74.7, , , , , 
11/10/2017, 15:27:38, , , , ,30, , , , 
11/10/2017, 15:27:39,851.61, , , , , , , , 
11/10/2017, 15:27:40, , , ,74.7, , , , , 
11/10/2017, 15:28:21, ,30.77,79.06, , , , , , 
11/10/2017, 15:28:31, , , , , ,596, , , 
11/10/2017, 15:28:32, , , , , , , , ,0
11/10/2017, 15:29:38, , , , ,30, , , , 
11/10/2017, 15:29:39,922.58, , , , , , , , 
11/10/2017, 15:29:40, , , ,74.7, , , , , 
11/10/2017, 15:31:38, , , , ,30, , , , 
11/10/2017, 15:31:39,880.65, , , , , , , , 
11/10/2017, 15:31:40, , , ,74.7, , , , , 
11/10/2017, 15:33:21, ,30.79,79.04, , , , , , 
11/10/2017, 15:33:31, , , , , ,586, , , 
11/10/2017, 15:33:32, , , , , , , , ,0
11/10/2017, 15:33:38, , , , ,30, , , , 
11/10/2017, 15:33:39,1019.35, , , , , , , , 
11/10/2017, 15:33:40, , , ,74.7, , , , , 
11/10/2017, 15:35:38, , , , ,30, , , , 
11/10/2017, 15:35:39,945.16, , , , , , , , 
11/10/2017, 15:35:40, , , ,74.45, , , , , 
11/10/2017, 15:37:38, , , , ,30, , , , 
11/10/2017, 15:37:39,916.13, , , , , , , , 
11/10/2017, 15:37:40, , , ,74.45, , , , , 
11/10/2017, 15:38:21, ,30.84,78.97, , , , , , 
11/10/2017, 15:38:31, , , , , ,595, , , 
11/10/2017, 15:38:32, , , , , , , , ,0
11/10/2017, 15:39:38, , , , ,30, , , , 
11/10/2017, 15:39:39,948.39, , , , , , , , 
11/10/2017, 15:39:40, , , ,74.45, , , , , 
11/10/2017, 15:41:38, , , , ,30, , , , 
11/10/2017, 15:41:39,958.06, , , , , , , , 
11/10/2017, 15:41:40, , , ,74.45, , , , , 
11/10/2017, 15:43:21, ,30.94,78.97, , , , , , 
11/10/2017, 15:43:31, , , , , ,581, , , 
11/10/2017, 15:43:32, , , , , , , , ,0
11/10/2017, 15:43:38, , , , ,30, , , , 
11/10/2017, 15:43:39,909.68, , , , , , , , 
11/10/2017, 15:43:40, , , ,74.45, , , , , 
11/10/2017, 15:45:38, , , , ,30, , , , 
11/10/2017, 15:45:39,948.39, , , , , , , , 
11/10/2017, 15:45:40, , , ,74.45, , , , , 
11/10/2017, 15:47:38, , , , ,30, , , , 
11/10/2017, 15:47:39,896.77, , , , , , , , 
11/10/2017, 15:47:40, , , ,74.19, , , , , 
11/10/2017, 15:48:21, ,31.02,78.89, , , , , , 
11/10/2017, 15:48:31, , , , , ,606, , , 
11/10/2017, 15:48:32, , , , , , , , ,0
11/10/2017, 15:49:38, , , , ,30, , , , 
11/10/2017, 15:49:39,1016.13, , , , , , , , 
11/10/2017, 15:49:40, , , ,74.19, , , , , 
11/10/2017, 15:51:38, , , , ,30, , , , 
11/10/2017, 15:51:39,958.06, , , , , , , , 
11/10/2017, 15:51:40, , , ,74.19, , , , , 
11/10/2017, 15:53:21, ,31.04,78.82, , , , , , 
11/10/2017, 15:53:31, , , , , ,619, , , 
11/10/2017, 15:53:32, , , , , , , , ,0
11/10/2017, 15:53:38, , , , ,30, , , , 
11/10/2017, 15:53:39,1009.68, , , , , , , , 
11/10/2017, 15:53:40, , , ,74.19, , , , , 
11/10/2017, 15:55:31, , , , , , ,0.62,0.62, 
11/10/2017, 15:55:38, , , , ,30, , , , 
11/10/2017, 15:55:39,1009.68, , , , , , , , 
11/10/2017, 15:55:40, , , ,74.19, , , , , 
11/10/2017, 15:57:38, , , , ,30, , , , 
11/10/2017, 15:57:39,938.71, , , , , , , , 
