Date, Time, Light, RH, Air Temp (F), Globe Temp, Sound (dB), CO2 (PPM), PM 2.5, PM 10, CO_SpecSensor
17-9-20, 17:35:3, , , , , 38.60, , , , 
17-9-20, 17:35:4, 683.87, , , , , , , , 
17-9-20, 17:35:5, , , , 70.28, , , , , 
17-9-20, 17:37:3, , , , , 40.00, , , , 
17-9-20, 17:37:4, 674.19, , , , , , , , 
17-9-20, 17:37:5, , , , 69.34, , , , , 
17-9-20, 17:37:58, , , , , , 585, , , 
17-9-20, 17:37:59, , , , , , , , , 0.00
17-9-20, 17:38:1, , 42.63, 73.58, , , , , , 
17-9-20, 17:39:3, , , , , 39.90, , , , 
17-9-20, 17:39:4, 670.97, , , , , , , , 
17-9-20, 17:39:5, , , , 69.81, , , , , 
17-9-20, 17:41:3, , , , , 39.50, , , , 
17-9-20, 17:41:4, 677.42, , , , , , , , 
17-9-20, 17:41:5, , , , 70.04, , , , , 
17-9-20, 17:42:58, , , , , , 610, , , 
17-9-20, 17:42:59, , , , , , , , , 0.00
17-9-20, 17:43:1, , 42.06, 73.98, , , , , , 
17-9-20, 17:43:8, , , , , 38.10, , , , 
17-9-20, 17:43:9, 722.58, , , , , , , , 
17-9-20, 17:43:10, , , , 70.28, , , , , 
17-9-20, 17:45:7, , , , , 39.40, , , , 
17-9-20, 17:45:8, 632.26, , , , , , , , 
17-9-20, 17:45:9, , , , 70.75, , , , , 
17-9-20, 17:47:7, , , , , 38.70, , , , 
17-9-20, 17:47:8, 609.68, , , , , , , , 
17-9-20, 17:47:9, , , , 70.52, , , , , 
17-9-20, 17:47:58, , , , , , 612, , , 
17-9-20, 17:47:59, , , , , , , , , 0.00
17-9-20, 17:48:1, , 42.26, 73.53, , , , , , 
17-9-20, 17:49:7, , , , , 39.20, , , , 
17-9-20, 17:49:8, 670.97, , , , , , , , 
17-9-20, 17:49:9, , , , 70.75, , , , , 
17-9-20, 17:51:7, , , , , 41.40, , , , 
17-9-20, 17:51:8, 648.39, , , , , , , , 
17-9-20, 17:51:9, , , , 70.99, , , , , 
17-9-20, 17:52:58, , , , , , 635, , , 
17-9-20, 17:52:59, , , , , , , , , 0.00
17-9-20, 17:53:1, , 41.69, 73.78, , , , , , 
17-9-20, 17:53:8, , , , , 39.80, , , , 
17-9-20, 17:53:9, 654.84, , , , , , , , 
17-9-20, 17:53:10, , , , 70.99, , , , , 
17-9-20, 17:55:7, , , , , 38.60, , , , 
17-9-20, 17:55:8, 606.45, , , , , , , , 
17-9-20, 17:55:9, , , , 70.28, , , , , 
17-9-20, 17:57:7, , , , , 38.10, , , , 
17-9-20, 17:57:8, 561.29, , , , , , , , 
17-9-20, 17:57:9, , , , 70.04, , , , , 
17-9-20, 17:57:58, , , , , , 626, , , 
17-9-20, 17:57:59, , , , , , , , , 0.00
17-9-20, 17:58:1, , 42.33, 73.71, , , , , , 
17-9-20, 17:59:7, , , , , 38.30, , , , 
17-9-20, 17:59:8, 619.35, , , , , , , , 
17-9-20, 17:59:9, , , , 70.52, , , , , 
17-9-20, 18:1:7, , , , , 41.70, , , , 
17-9-20, 18:1:8, 638.71, , , , , , , , 
17-9-20, 18:1:9, , , , 70.99, , , , , 
17-9-20, 18:2:58, , , , , , 662, , , 
17-9-20, 18:2:59, , , , , , , , , 0.00
17-9-20, 18:3:1, , 41.42, 74.82, , , , , , 
17-9-20, 18:3:8, , , , , 39.20, , , , 
17-9-20, 18:3:9, 564.52, , , , , , , , 
17-9-20, 18:3:10, , , , 71.71, , , , , 
17-9-20, 18:5:7, , , , , 38.40, , , , 
17-9-20, 18:5:8, 619.35, , , , , , , , 
17-9-20, 18:5:9, , , , 72.45, , , , , 
17-9-20, 18:7:7, , , , , 37.40, , , , 
17-9-20, 18:7:8, 580.65, , , , , , , , 
17-9-20, 18:7:9, , , , 72.69, , , , , 
17-9-20, 18:7:58, , , , , , 659, , , 
17-9-20, 18:7:59, , , , , , , , , 0.00
17-9-20, 18:8:1, , 40.48, 75.63, , , , , , 
17-9-20, 18:9:7, , , , , 38.80, , , , 
17-9-20, 18:9:8, 580.65, , , , , , , , 
17-9-20, 18:9:9, , , , 72.69, , , , , 
17-9-20, 18:11:7, , , , , 40.90, , , , 
17-9-20, 18:11:8, 567.74, , , , , , , , 
17-9-20, 18:11:9, , , , 72.94, , , , , 
17-9-20, 18:12:58, , , , , , 643, , , 
17-9-20, 18:12:59, , , , , , , , , 0.00
17-9-20, 18:13:1, , 40.04, 76.05, , , , , , 
17-9-20, 18:13:8, , , , , 36.70, , , , 
17-9-20, 18:13:9, 554.84, , , , , , , , 
17-9-20, 18:13:10, , , , 73.19, , , , , 
17-9-20, 18:15:7, , , , , 39.50, , , , 
17-9-20, 18:15:8, 577.42, , , , , , , , 
17-9-20, 18:15:9, , , , 72.94, , , , , 
17-9-20, 18:17:7, , , , , 37.10, , , , 
17-9-20, 18:17:8, 564.52, , , , , , , , 
17-9-20, 18:17:9, , , , 72.94, , , , , 
17-9-20, 18:17:58, , , , , , 642, , , 
17-9-20, 18:17:59, , , , , , , , , 0.00
17-9-20, 18:18:1, , 39.76, 76.28, , , , , , 
17-9-20, 18:19:7, , , , , 39.60, , , , 
17-9-20, 18:19:8, 503.23, , , , , , , , 
17-9-20, 18:19:9, , , , 73.19, , , , , 
17-9-20, 18:21:7, , , , , 40.40, , , , 
17-9-20, 18:21:8, 580.65, , , , , , , , 
17-9-20, 18:21:9, , , , 73.19, , , , , 
17-9-20, 18:22:58, , , , , , 688, , , 
17-9-20, 18:22:59, , , , , , , , , 0.00
17-9-20, 18:23:1, , 39.57, 76.46, , , , , , 
17-9-20, 18:23:8, , , , , 37.50, , , , 
17-9-20, 18:23:9, 512.90, , , , , , , , 
17-9-20, 18:23:10, , , , 73.19, , , , , 
17-9-20, 18:25:7, , , , , 38.20, , , , 
17-9-20, 18:25:8, 519.35, , , , , , , , 
17-9-20, 18:25:9, , , , 73.19, , , , , 
17-9-20, 18:27:7, , , , , 39.30, , , , 
17-9-20, 18:27:8, 493.55, , , , , , , , 
17-9-20, 18:27:9, , , , 73.44, , , , , 
17-9-20, 18:27:58, , , , , , 649, , , 
17-9-20, 18:27:59, , , , , , , , , 0.00
17-9-20, 18:28:1, , 39.39, 76.66, , , , , , 
17-9-20, 18:29:7, , , , , 37.70, , , , 
17-9-20, 18:29:8, 558.06, , , , , , , , 
17-9-20, 18:29:9, , , , 73.44, , , , , 
17-9-20, 18:31:7, , , , , 40.70, , , , 
17-9-20, 18:31:8, 509.68, , , , , , , , 
17-9-20, 18:31:9, , , , 73.69, , , , , 
17-9-20, 18:32:58, , , , , , 679, , , 
17-9-20, 18:32:59, , , , , , , , , 11.00
17-9-20, 18:33:1, , 39.29, 76.79, , , , , , 
17-9-20, 18:33:8, , , , , 35.50, , , , 
17-9-20, 18:33:9, 519.35, , , , , , , , 
17-9-20, 18:33:10, , , , 70.75, , , , , 
17-9-20, 18:35:7, , , , , , , 0.62, 0.62, 
17-9-20, 18:35:14, , , , , 70.50, , , , 
17-9-20, 18:35:15, 570.97, , , , , , , , 
17-9-20, 18:35:16, , , , 73.44, , , , , 
17-9-20, 18:37:14, , , , , 39.30, , , , 
17-9-20, 18:37:15, 496.77, , , , , , , , 
17-9-20, 18:37:16, , , , 73.44, , , , , 
17-9-20, 18:37:58, , , , , , 632, , , 
17-9-20, 18:37:59, , , , , , , , , 0.00
17-9-20, 18:38:1, , 38.92, 77.15, , , , , , 
17-9-20, 18:39:14, , , , , 37.80, , , , 
17-9-20, 18:39:15, 474.19, , , , , , , , 
17-9-20, 18:39:16, , , , 73.69, , , , , 
17-9-20, 18:41:14, , , , , 37.50, , , , 
17-9-20, 18:41:15, 516.13, , , , , , , , 
17-9-20, 18:41:16, , , , 73.69, , , , , 
17-9-20, 18:42:58, , , , , , 655, , , 
17-9-20, 18:42:59, , , , , , , , , 0.00
17-9-20, 18:43:1, , 38.92, 77.21, , , , , , 
17-9-20, 18:43:14, , , , , 39.10, , , , 
17-9-20, 18:43:15, 474.19, , , , , , , , 
17-9-20, 18:43:16, , , , 73.69, , , , , 
17-9-20, 18:45:14, , , , , 35.90, , , , 
17-9-20, 18:45:15, 538.71, , , , , , , , 
17-9-20, 18:45:16, , , , 73.69, , , , , 
17-9-20, 18:47:14, , , , , 35.90, , , , 
17-9-20, 18:47:15, 512.90, , , , , , , , 
17-9-20, 18:47:16, , , , 73.69, , , , , 
17-9-20, 18:47:58, , , , , , 669, , , 
17-9-20, 18:47:59, , , , , , , , , 0.00
17-9-20, 18:48:1, , 38.98, 77.26, , , , , , 
17-9-20, 18:49:14, , , , , 39.20, , , , 
17-9-20, 18:49:15, 483.87, , , , , , , , 
17-9-20, 18:49:16, , , , 73.94, , , , , 
17-9-20, 18:51:14, , , , , 37.10, , , , 
17-9-20, 18:51:15, 519.35, , , , , , , , 
17-9-20, 18:51:16, , , , 73.69, , , , , 
17-9-20, 18:52:58, , , , , , 649, , , 
17-9-20, 18:52:59, , , , , , , , , 0.00
17-9-20, 18:53:1, , 38.98, 77.28, , , , , , 
17-9-20, 18:53:14, , , , , 37.80, , , , 
17-9-20, 18:53:15, 448.39, , , , , , , , 
17-9-20, 18:53:16, , , , 73.69, , , , , 
17-9-20, 18:55:14, , , , , 37.80, , , , 
17-9-20, 18:55:15, 451.61, , , , , , , , 
17-9-20, 18:55:16, , , , 73.94, , , , , 
17-9-20, 18:57:14, , , , , 38.50, , , , 
17-9-20, 18:57:15, 445.16, , , , , , , , 
17-9-20, 18:57:16, , , , 73.94, , , , , 
17-9-20, 18:57:58, , , , , , 656, , , 
17-9-20, 18:57:59, , , , , , , , , 0.00
17-9-20, 18:58:1, , 38.90, 77.34, , , , , , 
17-9-20, 18:59:14, , , , , 38.10, , , , 
17-9-20, 18:59:15, 503.23, , , , , , , , 
17-9-20, 18:59:16, , , , 73.94, , , , , 
17-9-20, 19:1:14, , , , , 38.40, , , , 
17-9-20, 19:1:15, 480.65, , , , , , , , 
17-9-20, 19:1:16, , , , 73.94, , , , , 
17-9-20, 19:2:58, , , , , , 661, , , 
17-9-20, 19:2:59, , , , , , , , , 0.00
17-9-20, 19:3:1, , 38.90, 77.35, , , , , , 
17-9-20, 19:3:14, , , , , 39.20, , , , 
17-9-20, 19:3:15, 451.61, , , , , , , , 
17-9-20, 19:3:16, , , , 73.94, , , , , 
17-9-20, 19:5:14, , , , , 38.00, , , , 
17-9-20, 19:5:15, 445.16, , , , , , , , 
17-9-20, 19:5:16, , , , 73.94, , , , , 
17-9-20, 19:7:14, , , , , 37.00, , , , 
17-9-20, 19:7:15, 509.68, , , , , , , , 
17-9-20, 19:7:16, , , , 73.94, , , , , 
17-9-20, 19:7:58, , , , , , 675, , , 
17-9-20, 19:7:59, , , , , , , , , 0.00
17-9-20, 19:8:1, , 38.92, 77.48, , , , , , 
17-9-20, 19:9:14, , , , , 38.40, , , , 
17-9-20, 19:9:15, 422.58, , , , , , , , 
17-9-20, 19:9:16, , , , 73.94, , , , , 
17-9-20, 19:11:14, , , , , 38.00, , , , 
17-9-20, 19:11:15, 464.52, , , , , , , , 
17-9-20, 19:11:16, , , , 73.94, , , , , 
17-9-20, 19:12:58, , , , , , 661, , , 
17-9-20, 19:12:59, , , , , , , , , 0.00
17-9-20, 19:13:1, , 38.85, 77.59, , , , , , 
17-9-20, 19:13:14, , , , , 38.00, , , , 
17-9-20, 19:13:15, 438.71, , , , , , , , 
17-9-20, 19:13:16, , , , 73.94, , , , , 
17-9-20, 19:15:14, , , , , 38.70, , , , 
17-9-20, 19:15:15, 422.58, , , , , , , , 
17-9-20, 19:15:16, , , , 73.94, , , , , 
17-9-20, 19:17:14, , , , , 37.50, , , , 
17-9-20, 19:17:15, 448.39, , , , , , , , 
17-9-20, 19:17:16, , , , 74.19, , , , , 
17-9-20, 19:17:58, , , , , , 670, , , 
17-9-20, 19:17:59, , , , , , , , , 0.00
17-9-20, 19:18:1, , 38.85, 77.59, , , , , , 
17-9-20, 19:19:14, , , , , 37.80, , , , 
17-9-20, 19:19:15, 500.00, , , , , , , , 
17-9-20, 19:19:16, , , , 73.94, , , , , 
17-9-20, 19:21:14, , , , , 38.20, , , , 
17-9-20, 19:21:15, 412.90, , , , , , , , 
17-9-20, 19:21:16, , , , 73.94, , , , , 
17-9-20, 19:22:58, , , , , , 690, , , 
17-9-20, 19:22:59, , , , , , , , , 0.00
17-9-20, 19:23:1, , 38.85, 77.63, , , , , , 
17-9-20, 19:23:14, , , , , 38.00, , , , 
17-9-20, 19:23:15, 441.94, , , , , , , , 
17-9-20, 19:23:16, , , , 74.19, , , , , 
17-9-20, 19:25:14, , , , , 38.60, , , , 
17-9-20, 19:25:15, 445.16, , , , , , , , 
17-9-20, 19:25:16, , , , 74.19, , , , , 
17-9-20, 19:27:14, , , , , 38.30, , , , 
17-9-20, 19:27:15, 493.55, , , , , , , , 
17-9-20, 19:27:16, , , , 73.94, , , , , 
17-9-20, 19:27:58, , , , , , 663, , , 
17-9-20, 19:27:59, , , , , , , , , 0.00
17-9-20, 19:28:1, , 38.77, 77.73, , , , , , 
17-9-20, 19:29:14, , , , , 38.40, , , , 
17-9-20, 19:29:15, 454.84, , , , , , , , 
17-9-20, 19:29:16, , , , 74.19, , , , , 
17-9-20, 19:31:14, , , , , 37.60, , , , 
17-9-20, 19:31:15, 425.81, , , , , , , , 
17-9-20, 19:31:16, , , , 74.19, , , , , 
17-9-20, 19:32:58, , , , , , 678, , , 
17-9-20, 19:32:59, , , , , , , , , 15.00
17-9-20, 19:33:1, , 38.77, 77.81, , , , , , 
17-9-20, 19:33:14, , , , , 35.40, , , , 
17-9-20, 19:33:15, 467.74, , , , , , , , 
17-9-20, 19:33:16, , , , 71.47, , , , , 
17-9-20, 19:35:7, , , , , , , 0.62, 0.62, 
17-9-20, 19:35:14, , , , , 70.40, , , , 
17-9-20, 19:35:15, 458.06, , , , , , , , 
17-9-20, 19:35:16, , , , 73.94, , , , , 
17-9-20, 19:37:14, , , , , 37.50, , , , 
17-9-20, 19:37:15, 441.94, , , , , , , , 
17-9-20, 19:37:16, , , , 74.19, , , , , 
17-9-20, 19:37:58, , , , , , 681, , , 
17-9-20, 19:37:59, , , , , , , , , 0.00
17-9-20, 19:38:1, , 38.48, 78.13, , , , , , 
17-9-20, 19:39:14, , , , , 38.90, , , , 
17-9-20, 19:39:15, 416.13, , , , , , , , 
17-9-20, 19:39:16, , , , 74.19, , , , , 
17-9-20, 19:41:14, , , , , 37.90, , , , 
17-9-20, 19:41:15, 438.71, , , , , , , , 
17-9-20, 19:41:16, , , , 74.19, , , , , 
17-9-20, 19:42:58, , , , , , 679, , , 
17-9-20, 19:42:59, , , , , , , , , 0.00
17-9-20, 19:43:1, , 38.48, 78.13, , , , , , 
17-9-20, 19:43:14, , , , , 37.80, , , , 
17-9-20, 19:43:15, 451.61, , , , , , , , 
17-9-20, 19:43:16, , , , 74.19, , , , , 
17-9-20, 19:45:14, , , , , 37.80, , , , 
17-9-20, 19:45:15, 422.58, , , , , , , , 
17-9-20, 19:45:16, , , , 74.19, , , , , 
17-9-20, 19:47:14, , , , , 38.60, , , , 
17-9-20, 19:47:15, 458.06, , , , , , , , 
17-9-20, 19:47:16, , , , 74.19, , , , , 
17-9-20, 19:47:58, , , , , , 708, , , 
17-9-20, 19:47:59, , , , , , , , , 0.00
17-9-20, 19:48:1, , 38.55, 78.08, , , , , , 
17-9-20, 19:49:14, , , , , 37.80, , , , 
17-9-20, 19:49:15, 451.61, , , , , , , , 
17-9-20, 19:49:16, , , , 74.19, , , , , 
17-9-20, 19:51:14, , , , , 36.10, , , , 
17-9-20, 19:51:15, 458.06, , , , , , , , 
17-9-20, 19:51:16, , , , 73.94, , , , , 
17-9-20, 19:52:58, , , , , , 700, , , 
17-9-20, 19:52:59, , , , , , , , , 0.00
17-9-20, 19:53:1, , 38.58, 78.08, , , , , , 
17-9-20, 19:53:14, , , , , 38.00, , , , 
17-9-20, 19:53:15, 435.48, , , , , , , , 
17-9-20, 19:53:16, , , , 73.94, , , , , 
17-9-20, 19:55:14, , , , , 37.80, , , , 
17-9-20, 19:55:15, 422.58, , , , , , , , 
17-9-20, 19:55:16, , , , 74.19, , , , , 
17-9-20, 19:57:14, , , , , 38.50, , , , 
17-9-20, 19:57:15, 445.16, , , , , , , , 
17-9-20, 19:57:16, , , , 74.45, , , , , 
17-9-20, 19:57:58, , , , , , 712, , , 
17-9-20, 19:57:59, , , , , , , , , 0.00
17-9-20, 19:58:1, , 38.60, 78.08, , , , , , 
17-9-20, 19:59:14, , , , , 38.00, , , , 
17-9-20, 19:59:15, 419.35, , , , , , , , 
17-9-20, 19:59:16, , , , 74.19, , , , , 
17-9-20, 20:1:14, , , , , 38.80, , , , 
17-9-20, 20:1:15, 409.68, , , , , , , , 
17-9-20, 20:1:16, , , , 74.45, , , , , 
17-9-20, 20:2:58, , , , , , 676, , , 
17-9-20, 20:2:59, , , , , , , , , 0.00
17-9-20, 20:3:1, , 38.58, 78.08, , , , , , 
17-9-20, 20:3:14, , , , , 38.00, , , , 
17-9-20, 20:3:15, 509.68, , , , , , , , 
17-9-20, 20:3:16, , , , 74.19, , , , , 
17-9-20, 20:5:14, , , , , 38.80, , , , 
17-9-20, 20:5:15, 412.90, , , , , , , , 
17-9-20, 20:5:16, , , , 73.94, , , , , 
17-9-20, 20:7:14, , , , , 39.40, , , , 
17-9-20, 20:7:15, 422.58, , , , , , , , 
17-9-20, 20:7:16, , , , 74.19, , , , , 
17-9-20, 20:7:58, , , , , , 705, , , 
17-9-20, 20:7:59, , , , , , , , , 0.00
17-9-20, 20:8:1, , 38.58, 78.10, , , , , , 
17-9-20, 20:9:14, , , , , 36.70, , , , 
17-9-20, 20:9:15, 493.55, , , , , , , , 
17-9-20, 20:9:16, , , , 74.19, , , , , 
17-9-20, 20:11:14, , , , , 38.20, , , , 
17-9-20, 20:11:15, 416.13, , , , , , , , 
17-9-20, 20:11:16, , , , 74.19, , , , , 
17-9-20, 20:12:58, , , , , , 657, , , 
17-9-20, 20:12:59, , , , , , , , , 0.00
17-9-20, 20:13:1, , 38.55, 78.13, , , , , , 
17-9-20, 20:13:14, , , , , 38.80, , , , 
17-9-20, 20:13:15, 400.00, , , , , , , , 
17-9-20, 20:13:16, , , , 74.19, , , , , 
17-9-20, 20:15:14, , , , , 38.00, , , , 
17-9-20, 20:15:15, 432.26, , , , , , , , 
17-9-20, 20:15:16, , , , 74.19, , , , , 
17-9-20, 20:17:14, , , , , 38.30, , , , 
17-9-20, 20:17:15, 438.71, , , , , , , , 
17-9-20, 20:17:16, , , , 74.19, , , , , 
17-9-20, 20:17:58, , , , , , 686, , , 
17-9-20, 20:17:59, , , , , , , , , 0.00
17-9-20, 20:18:1, , 38.55, 78.13, , , , , , 
17-9-20, 20:19:14, , , , , 36.60, , , , 
17-9-20, 20:19:15, 487.10, , , , , , , , 
17-9-20, 20:19:16, , , , 74.19, , , , , 
17-9-20, 20:21:14, , , , , 38.00, , , , 
17-9-20, 20:21:15, 445.16, , , , , , , , 
17-9-20, 20:21:16, , , , 74.19, , , , , 
17-9-20, 20:22:58, , , , , , 662, , , 
17-9-20, 20:22:59, , , , , , , , , 0.00
17-9-20, 20:23:1, , 38.50, 78.13, , , , , , 
17-9-20, 20:23:14, , , , , 38.60, , , , 
17-9-20, 20:23:15, 451.61, , , , , , , , 
17-9-20, 20:23:16, , , , 73.94, , , , , 
17-9-20, 20:25:14, , , , , 38.40, , , , 
17-9-20, 20:25:15, 422.58, , , , , , , , 
17-9-20, 20:25:16, , , , 74.19, , , , , 
17-9-20, 20:27:14, , , , , 39.30, , , , 
17-9-20, 20:27:15, 445.16, , , , , , , , 
17-9-20, 20:27:16, , , , 74.19, , , , , 
17-9-20, 20:27:58, , , , , , 692, , , 
17-9-20, 20:27:59, , , , , , , , , 0.00
17-9-20, 20:28:1, , 38.50, 78.17, , , , , , 
17-9-20, 20:29:14, , , , , 38.60, , , , 
17-9-20, 20:29:15, 435.48, , , , , , , , 
17-9-20, 20:29:16, , , , 74.19, , , , , 
17-9-20, 20:31:14, , , , , 37.80, , , , 
17-9-20, 20:31:15, 445.16, , , , , , , , 
17-9-20, 20:31:16, , , , 74.19, , , , , 
17-9-20, 20:32:58, , , , , , 687, , , 
17-9-20, 20:32:59, , , , , , , , , 15.00
17-9-20, 20:33:1, , 38.50, 78.21, , , , , , 
17-9-20, 20:33:14, , , , , 35.20, , , , 
17-9-20, 20:33:15, 448.39, , , , , , , , 
17-9-20, 20:33:16, , , , 71.71, , , , , 
17-9-20, 20:35:7, , , , , , , 0.62, 0.62, 
17-9-20, 20:35:14, , , , , 70.60, , , , 
17-9-20, 20:35:15, 422.58, , , , , , , , 
17-9-20, 20:35:16, , , , 74.19, , , , , 
17-9-20, 20:37:14, , , , , 38.50, , , , 
17-9-20, 20:37:15, 483.87, , , , , , , , 
17-9-20, 20:37:16, , , , 74.19, , , , , 
17-9-20, 20:37:58, , , , , , 692, , , 
17-9-20, 20:37:59, , , , , , , , , 0.00
17-9-20, 20:38:1, , 38.21, 78.48, , , , , , 
17-9-20, 20:39:14, , , , , 37.30, , , , 
17-9-20, 20:39:15, 441.94, , , , , , , , 
17-9-20, 20:39:16, , , , 74.19, , , , , 
17-9-20, 20:41:14, , , , , 37.80, , , , 
17-9-20, 20:41:15, 454.84, , , , , , , , 
17-9-20, 20:41:16, , , , 74.19, , , , , 
17-9-20, 20:42:58, , , , , , 692, , , 
17-9-20, 20:42:59, , , , , , , , , 0.00
17-9-20, 20:43:1, , 38.21, 78.44, , , , , , 
17-9-20, 20:43:14, , , , , 38.10, , , , 
17-9-20, 20:43:15, 458.06, , , , , , , , 
17-9-20, 20:43:16, , , , 74.19, , , , , 
17-9-20, 20:45:14, , , , , 38.50, , , , 
17-9-20, 20:45:15, 487.10, , , , , , , , 
17-9-20, 20:45:16, , , , 74.19, , , , , 
17-9-20, 20:47:14, , , , , 38.20, , , , 
17-9-20, 20:47:15, 438.71, , , , , , , , 
17-9-20, 20:47:16, , , , 74.19, , , , , 
17-9-20, 20:47:58, , , , , , 692, , , 
17-9-20, 20:47:59, , , , , , , , , 0.00
17-9-20, 20:48:1, , 38.26, 78.37, , , , , , 
17-9-20, 20:49:14, , , , , 37.20, , , , 
17-9-20, 20:49:15, 474.19, , , , , , , , 
17-9-20, 20:49:16, , , , 73.94, , , , , 
17-9-20, 20:51:14, , , , , 38.00, , , , 
17-9-20, 20:51:15, 441.94, , , , , , , , 
17-9-20, 20:51:16, , , , 74.19, , , , , 
17-9-20, 20:52:58, , , , , , 699, , , 
17-9-20, 20:52:59, , , , , , , , , 0.00
17-9-20, 20:53:1, , 38.33, 78.33, , , , , , 
17-9-20, 20:53:14, , , , , 38.50, , , , 
17-9-20, 20:53:15, 429.03, , , , , , , , 
17-9-20, 20:53:16, , , , 74.19, , , , , 
17-9-20, 20:55:14, , , , , 38.40, , , , 
17-9-20, 20:55:15, 406.45, , , , , , , , 
17-9-20, 20:55:16, , , , 74.19, , , , , 
17-9-20, 20:57:14, , , , , 38.00, , , , 
17-9-20, 20:57:15, 464.52, , , , , , , , 
17-9-20, 20:57:16, , , , 74.19, , , , , 
17-9-20, 20:57:58, , , , , , 670, , , 
17-9-20, 20:57:59, , , , , , , , , 0.00
17-9-20, 20:58:1, , 38.28, 78.33, , , , , , 
17-9-20, 20:59:14, , , , , 37.20, , , , 
17-9-20, 20:59:15, 467.74, , , , , , , , 
17-9-20, 20:59:16, , , , 74.45, , , , , 
17-9-20, 21:1:14, , , , , 36.70, , , , 
17-9-20, 21:1:15, 445.16, , , , , , , , 
17-9-20, 21:1:16, , , , 74.19, , , , , 
17-9-20, 21:2:58, , , , , , 689, , , 
17-9-20, 21:2:59, , , , , , , , , 0.00
17-9-20, 21:3:1, , 38.28, 78.33, , , , , , 
17-9-20, 21:3:14, , , , , 38.80, , , , 
17-9-20, 21:3:15, 467.74, , , , , , , , 
17-9-20, 21:3:16, , , , 74.19, , , , , 
17-9-20, 21:5:14, , , , , 37.90, , , , 
17-9-20, 21:5:15, 500.00, , , , , , , , 
17-9-20, 21:5:16, , , , 74.19, , , , , 
17-9-20, 21:7:14, , , , , 37.10, , , , 
17-9-20, 21:7:15, 490.32, , , , , , , , 
17-9-20, 21:7:16, , , , 74.19, , , , , 
17-9-20, 21:7:58, , , , , , 663, , , 
17-9-20, 21:7:59, , , , , , , , , 0.00
17-9-20, 21:8:1, , 38.28, 78.30, , , , , , 
17-9-20, 21:9:14, , , , , 38.60, , , , 
17-9-20, 21:9:15, 461.29, , , , , , , , 
17-9-20, 21:9:16, , , , 74.19, , , , , 
17-9-20, 21:11:14, , , , , 38.00, , , , 
17-9-20, 21:11:15, 500.00, , , , , , , , 
17-9-20, 21:11:16, , , , 73.94, , , , , 
17-9-20, 21:12:58, , , , , , 706, , , 
17-9-20, 21:12:59, , , , , , , , , 0.00
17-9-20, 21:13:1, , 38.28, 78.33, , , , , , 
17-9-20, 21:13:14, , , , , 39.10, , , , 
17-9-20, 21:13:15, 464.52, , , , , , , , 
17-9-20, 21:13:16, , , , 73.94, , , , , 
17-9-20, 21:15:14, , , , , 38.10, , , , 
17-9-20, 21:15:15, 416.13, , , , , , , , 
17-9-20, 21:15:16, , , , 74.19, , , , , 
17-9-20, 21:17:14, , , , , 38.10, , , , 
17-9-20, 21:17:15, 477.42, , , , , , , , 
17-9-20, 21:17:16, , , , 74.19, , , , , 
17-9-20, 21:17:58, , , , , , 699, , , 
17-9-20, 21:17:59, , , , , , , , , 0.00
17-9-20, 21:18:1, , 38.26, 78.33, , , , , , 
17-9-20, 21:19:14, , , , , 38.80, , , , 
17-9-20, 21:19:15, 448.39, , , , , , , , 
17-9-20, 21:19:16, , , , 73.94, , , , , 
17-9-20, 21:21:14, , , , , 37.90, , , , 
17-9-20, 21:21:15, 432.26, , , , , , , , 
17-9-20, 21:21:16, , , , 74.19, , , , , 
17-9-20, 21:22:58, , , , , , 692, , , 
17-9-20, 21:22:59, , , , , , , , , 0.00
17-9-20, 21:23:1, , 38.28, 78.28, , , , , , 
17-9-20, 21:23:14, , , , , 38.60, , , , 
17-9-20, 21:23:15, 461.29, , , , , , , , 
17-9-20, 21:23:16, , , , 74.19, , , , , 
17-9-20, 21:25:14, , , , , 38.70, , , , 
17-9-20, 21:25:15, 432.26, , , , , , , , 
17-9-20, 21:25:16, , , , 74.19, , , , , 
17-9-20, 21:27:14, , , , , 37.40, , , , 
17-9-20, 21:27:15, 503.23, , , , , , , , 
17-9-20, 21:27:16, , , , 73.94, , , , , 
17-9-20, 21:27:58, , , , , , 685, , , 
17-9-20, 21:27:59, , , , , , , , , 0.00
17-9-20, 21:28:1, , 38.21, 78.33, , , , , , 
17-9-20, 21:29:14, , , , , 38.80, , , , 
17-9-20, 21:29:15, 438.71, , , , , , , , 
17-9-20, 21:29:16, , , , 74.19, , , , , 
17-9-20, 21:31:14, , , , , 37.10, , , , 
17-9-20, 21:31:15, 441.94, , , , , , , , 
17-9-20, 21:31:16, , , , 74.19, , , , , 
17-9-20, 21:32:58, , , , , , 665, , , 
17-9-20, 21:32:59, , , , , , , , , 15.00
17-9-20, 21:33:1, , 38.23, 78.35, , , , , , 
17-9-20, 21:33:14, , , , , 34.80, , , , 
17-9-20, 21:33:15, 487.10, , , , , , , , 
17-9-20, 21:33:16, , , , 71.23, , , , , 
17-9-20, 21:35:7, , , , , , , 0.62, 0.62, 
17-9-20, 21:35:14, , , , , 70.60, , , , 
17-9-20, 21:35:15, 470.97, , , , , , , , 
17-9-20, 21:35:16, , , , 73.94, , , , , 
17-9-20, 21:37:14, , , , , 39.10, , , , 
17-9-20, 21:37:15, 416.13, , , , , , , , 
