Date, Time, Light, RH, Air Temp (F), Globe Temp, Sound (dB), CO2 (PPM), PM 2.5, PM 10, CO_SpecSensor
17-9-21, 9:54:19, , , , , 50.30, , , , 
17-9-21, 9:54:20, 1003.23, , , , , , , , 
17-9-21, 9:54:21, , , , 69.57, , , , , 
17-9-21, 9:56:19, , , , , 48.20, , , , 
17-9-21, 9:56:20, 987.10, , , , , , , , 
17-9-21, 9:56:21, , , , 69.57, , , , , 
17-9-21, 9:57:14, , , , , , 802, , , 
17-9-21, 9:57:15, , , , , , , , , 1.00
17-9-21, 9:57:17, , 40.04, 78.11, , , , , , 
17-9-21, 9:58:19, , , , , 49.90, , , , 
17-9-21, 9:58:20, 990.32, , , , , , , , 
17-9-21, 9:58:21, , , , 69.57, , , , , 
17-9-21, 10:0:19, , , , , 51.60, , , , 
17-9-21, 10:0:20, 1051.61, , , , , , , , 
17-9-21, 10:0:21, , , , 70.99, , , , , 
17-9-21, 10:2:19, , , , , 48.60, , , , 
17-9-21, 10:2:20, 1019.35, , , , , , , , 
17-9-21, 10:2:21, , , , 69.81, , , , , 
17-9-21, 10:2:22, , , , , , 793, , , 
17-9-21, 10:2:23, , , , , , , , , 1.00
17-9-21, 10:2:24, , 40.53, 77.93, , , , , , 
17-9-21, 10:4:19, , , , , 48.10, , , , 
17-9-21, 10:4:20, 1000.00, , , , , , , , 
17-9-21, 10:4:21, , , , 69.81, , , , , 
17-9-21, 10:6:19, , , , , 47.40, , , , 
17-9-21, 10:6:20, 1041.94, , , , , , , , 
17-9-21, 10:6:21, , , , 69.57, , , , , 
17-9-21, 10:7:22, , , , , , 800, , , 
17-9-21, 10:7:23, , , , , , , , , 1.00
17-9-21, 10:7:24, , 40.26, 78.04, , , , , , 
17-9-21, 10:8:19, , , , , 49.90, , , , 
17-9-21, 10:8:20, 1019.35, , , , , , , , 
17-9-21, 10:8:21, , , , 70.04, , , , , 
17-9-21, 10:10:19, , , , , 53.10, , , , 
17-9-21, 10:10:20, 1019.35, , , , , , , , 
17-9-21, 10:10:21, , , , 70.04, , , , , 
17-9-21, 10:12:19, , , , , 50.30, , , , 
17-9-21, 10:12:20, 1074.19, , , , , , , , 
17-9-21, 10:12:21, , , , 70.04, , , , , 
17-9-21, 10:12:22, , , , , , 793, , , 
17-9-21, 10:12:23, , , , , , , , , 1.00
17-9-21, 10:12:24, , 40.26, 78.04, , , , , , 
17-9-21, 10:14:19, , , , , 50.20, , , , 
17-9-21, 10:14:20, 1119.35, , , , , , , , 
17-9-21, 10:14:21, , , , 70.04, , , , , 
17-9-21, 10:16:19, , , , , 49.00, , , , 
17-9-21, 10:16:20, 1158.06, , , , , , , , 
17-9-21, 10:16:21, , , , 70.04, , , , , 
17-9-21, 10:17:22, , , , , , 783, , , 
17-9-21, 10:17:23, , , , , , , , , 1.00
17-9-21, 10:17:24, , 39.81, 78.19, , , , , , 
17-9-21, 10:18:19, , , , , 49.00, , , , 
17-9-21, 10:18:20, 1109.68, , , , , , , , 
17-9-21, 10:18:21, , , , 70.04, , , , , 
17-9-21, 10:20:19, , , , , 50.10, , , , 
17-9-21, 10:20:20, 1138.71, , , , , , , , 
17-9-21, 10:20:21, , , , 69.81, , , , , 
17-9-21, 10:22:19, , , , , 52.30, , , , 
17-9-21, 10:22:20, 1164.52, , , , , , , , 
17-9-21, 10:22:21, , , , 69.81, , , , , 
17-9-21, 10:22:22, , , , , , 838, , , 
17-9-21, 10:22:23, , , , , , , , , 1.00
17-9-21, 10:22:24, , 39.54, 78.30, , , , , , 
17-9-21, 10:24:19, , , , , 50.30, , , , 
17-9-21, 10:24:20, 1158.06, , , , , , , , 
17-9-21, 10:24:21, , , , 69.57, , , , , 
17-9-21, 10:26:19, , , , , 50.20, , , , 
17-9-21, 10:26:20, 1180.65, , , , , , , , 
17-9-21, 10:26:21, , , , 69.34, , , , , 
17-9-21, 10:27:22, , , , , , 795, , , 
17-9-21, 10:27:23, , , , , , , , , 1.00
17-9-21, 10:27:24, , 39.15, 78.42, , , , , , 
17-9-21, 10:28:19, , , , , 63.40, , , , 
17-9-21, 10:28:20, 1170.97, , , , , , , , 
17-9-21, 10:28:21, , , , 69.34, , , , , 
17-9-21, 10:30:19, , , , , 55.20, , , , 
17-9-21, 10:30:20, 1225.81, , , , , , , , 
17-9-21, 10:30:21, , , , 69.57, , , , , 
17-9-21, 10:32:19, , , , , 50.10, , , , 
17-9-21, 10:32:20, 1222.58, , , , , , , , 
17-9-21, 10:32:21, , , , 69.81, , , , , 
17-9-21, 10:32:22, , , , , , 770, , , 
17-9-21, 10:32:23, , , , , , , , , 1.00
17-9-21, 10:32:24, , 38.87, 78.48, , , , , , 
17-9-21, 10:34:19, , , , , 49.30, , , , 
17-9-21, 10:34:20, 1296.77, , , , , , , , 
17-9-21, 10:34:21, , , , 69.34, , , , , 
17-9-21, 10:36:19, , , , , 49.70, , , , 
17-9-21, 10:36:20, 1251.61, , , , , , , , 
17-9-21, 10:36:21, , , , 69.34, , , , , 
17-9-21, 10:37:22, , , , , , 806, , , 
17-9-21, 10:37:23, , , , , , , , , 1.00
17-9-21, 10:37:24, , 38.58, 78.62, , , , , , 
17-9-21, 10:38:19, , , , , 58.30, , , , 
17-9-21, 10:38:20, 1290.32, , , , , , , , 
17-9-21, 10:38:21, , , , 70.52, , , , , 
17-9-21, 10:40:19, , , , , 50.80, , , , 
17-9-21, 10:40:20, 1287.10, , , , , , , , 
17-9-21, 10:40:21, , , , 70.04, , , , , 
17-9-21, 10:42:19, , , , , 54.20, , , , 
17-9-21, 10:42:20, 1300.00, , , , , , , , 
17-9-21, 10:42:21, , , , 69.11, , , , , 
17-9-21, 10:42:22, , , , , , 760, , , 
17-9-21, 10:42:23, , , , , , , , , 1.00
17-9-21, 10:42:24, , 39.37, 78.24, , , , , , 
17-9-21, 10:44:19, , , , , 52.60, , , , 
17-9-21, 10:44:20, 1380.65, , , , , , , , 
17-9-21, 10:44:21, , , , 69.11, , , , , 
17-9-21, 10:46:19, , , , , 49.20, , , , 
17-9-21, 10:46:20, 1396.77, , , , , , , , 
17-9-21, 10:46:21, , , , 68.88, , , , , 
17-9-21, 10:47:22, , , , , , 701, , , 
17-9-21, 10:47:23, , , , , , , , , 1.00
17-9-21, 10:47:24, , 38.90, 78.19, , , , , , 
17-9-21, 10:48:19, , , , , 49.10, , , , 
17-9-21, 10:48:20, 1396.77, , , , , , , , 
17-9-21, 10:48:21, , , , 68.88, , , , , 
17-9-21, 10:50:19, , , , , 53.10, , , , 
17-9-21, 10:50:20, 1374.19, , , , , , , , 
17-9-21, 10:50:21, , , , 69.57, , , , , 
17-9-21, 10:52:22, , , , , , , 0.62, 0.62, 
17-9-21, 10:52:24, , , , , , , , , 1.00
17-9-21, 10:52:25, , 38.65, 78.28, , , , , , 
17-9-21, 10:52:33, , , , , 48.60, , , , 
17-9-21, 10:52:34, 1380.65, , , , , , , , 
17-9-21, 10:52:35, , , , 69.11, , , , , 
17-9-21, 10:52:36, , , , , , 670, , , 
17-9-21, 10:54:33, , , , , 49.40, , , , 
17-9-21, 10:54:34, 1387.10, , , , , , , , 
17-9-21, 10:54:35, , , , 69.57, , , , , 
17-9-21, 10:56:33, , , , , 51.20, , , , 
17-9-21, 10:56:34, 1348.39, , , , , , , , 
17-9-21, 10:56:35, , , , 69.81, , , , , 
17-9-21, 10:57:24, , , , , , , , , 1.00
17-9-21, 10:57:25, , 38.82, 78.11, , , , , , 
17-9-21, 10:57:36, , , , , , 666, , , 
17-9-21, 10:58:33, , , , , 49.20, , , , 
17-9-21, 10:58:34, 1316.13, , , , , , , , 
17-9-21, 10:58:36, , , , 69.11, , , , , 
17-9-21, 11:0:33, , , , , 50.10, , , , 
17-9-21, 11:0:34, 1335.48, , , , , , , , 
17-9-21, 11:0:36, , , , 68.42, , , , , 
17-9-21, 11:2:24, , , , , , , , , 1.00
17-9-21, 11:2:25, , 38.80, 77.99, , , , , , 
17-9-21, 11:2:33, , , , , 49.20, , , , 
17-9-21, 11:2:34, 1348.39, , , , , , , , 
17-9-21, 11:2:36, , , , 68.65, , , , , 
17-9-21, 11:2:37, , , , , , 640, , , 
17-9-21, 11:4:33, , , , , 48.00, , , , 
17-9-21, 11:4:34, 1374.19, , , , , , , , 
17-9-21, 11:4:37, , , , 68.42, , , , , 
17-9-21, 11:6:33, , , , , 63.70, , , , 
17-9-21, 11:6:34, 1377.42, , , , , , , , 
17-9-21, 11:6:37, , , , 68.42, , , , , 
17-9-21, 11:7:24, , , , , , , , , 1.00
17-9-21, 11:7:25, , 39.05, 77.86, , , , , , 
17-9-21, 11:7:37, , , , , , 632, , , 
17-9-21, 11:8:33, , , , , 48.20, , , , 
17-9-21, 11:8:34, 1380.65, , , , , , , , 
17-9-21, 11:8:37, , , , 68.42, , , , , 
17-9-21, 11:10:33, , , , , 48.00, , , , 
17-9-21, 11:10:34, 1409.68, , , , , , , , 
17-9-21, 11:10:37, , , , 68.42, , , , , 
17-9-21, 11:12:24, , , , , , , , , 1.00
17-9-21, 11:12:25, , 39.07, 77.92, , , , , , 
17-9-21, 11:12:33, , , , , 47.90, , , , 
17-9-21, 11:12:34, 1332.26, , , , , , , , 
17-9-21, 11:12:37, , , , 68.42, , , , , 
17-9-21, 11:12:38, , , , , , 630, , , 
17-9-21, 11:14:33, , , , , 48.40, , , , 
17-9-21, 11:14:34, 1354.84, , , , , , , , 
17-9-21, 11:14:37, , , , 68.65, , , , , 
17-9-21, 11:16:33, , , , , 64.00, , , , 
17-9-21, 11:16:34, 954.84, , , , , , , , 
17-9-21, 11:16:37, , , , 68.65, , , , , 
17-9-21, 11:17:24, , , , , , , , , 1.00
17-9-21, 11:17:25, , 39.15, 77.90, , , , , , 
17-9-21, 11:17:38, , , , , , 646, , , 
17-9-21, 11:18:33, , , , , 47.00, , , , 
17-9-21, 11:18:34, 938.71, , , , , , , , 
17-9-21, 11:18:37, , , , 68.65, , , , , 
17-9-21, 11:20:33, , , , , 48.60, , , , 
17-9-21, 11:20:34, 906.45, , , , , , , , 
17-9-21, 11:20:37, , , , 68.65, , , , , 
17-9-21, 11:22:24, , , , , , , , , 1.00
17-9-21, 11:22:25, , 38.98, 77.97, , , , , , 
17-9-21, 11:22:33, , , , , 50.20, , , , 
17-9-21, 11:22:34, 877.42, , , , , , , , 
17-9-21, 11:22:37, , , , 68.42, , , , , 
17-9-21, 11:22:38, , , , , , 632, , , 
17-9-21, 11:24:33, , , , , 48.20, , , , 
17-9-21, 11:24:34, 848.39, , , , , , , , 
17-9-21, 11:24:37, , , , 68.65, , , , , 
17-9-21, 11:26:33, , , , , 64.40, , , , 
17-9-21, 11:26:34, 877.42, , , , , , , , 
17-9-21, 11:26:37, , , , 68.65, , , , , 
17-9-21, 11:27:24, , , , , , , , , 1.00
17-9-21, 11:27:25, , 38.85, 78.06, , , , , , 
17-9-21, 11:27:38, , , , , , 629, , , 
17-9-21, 11:28:33, , , , , 48.80, , , , 
17-9-21, 11:28:34, 841.94, , , , , , , , 
17-9-21, 11:28:37, , , , 68.65, , , , , 
17-9-21, 11:30:33, , , , , 48.60, , , , 
17-9-21, 11:30:34, 835.48, , , , , , , , 
17-9-21, 11:30:37, , , , 68.65, , , , , 
17-9-21, 11:32:24, , , , , , , , , 1.00
17-9-21, 11:32:25, , 38.75, 78.02, , , , , , 
17-9-21, 11:32:33, , , , , 49.60, , , , 
17-9-21, 11:32:34, 887.10, , , , , , , , 
17-9-21, 11:32:37, , , , 69.11, , , , , 
17-9-21, 11:32:38, , , , , , 637, , , 
17-9-21, 11:34:33, , , , , 49.50, , , , 
17-9-21, 11:34:34, 874.19, , , , , , , , 
17-9-21, 11:34:37, , , , 68.88, , , , , 
17-9-21, 11:36:33, , , , , 64.30, , , , 
17-9-21, 11:36:34, 851.61, , , , , , , , 
17-9-21, 11:36:37, , , , 68.88, , , , , 
17-9-21, 11:37:24, , , , , , , , , 1.00
17-9-21, 11:37:25, , 38.21, 77.86, , , , , , 
17-9-21, 11:37:38, , , , , , 641, , , 
17-9-21, 11:38:33, , , , , 48.40, , , , 
17-9-21, 11:38:34, 835.48, , , , , , , , 
17-9-21, 11:38:37, , , , 68.19, , , , , 
17-9-21, 11:40:33, , , , , 47.90, , , , 
17-9-21, 11:40:34, 858.06, , , , , , , , 
17-9-21, 11:40:37, , , , 68.19, , , , , 
17-9-21, 11:42:24, , , , , , , , , 1.00
17-9-21, 11:42:25, , 37.63, 77.82, , , , , , 
17-9-21, 11:42:33, , , , , 47.80, , , , 
17-9-21, 11:42:34, 812.90, , , , , , , , 
17-9-21, 11:42:37, , , , 67.96, , , , , 
17-9-21, 11:42:38, , , , , , 647, , , 
17-9-21, 11:44:33, , , , , 50.50, , , , 
17-9-21, 11:44:34, 890.32, , , , , , , , 
17-9-21, 11:44:37, , , , 67.74, , , , , 
17-9-21, 11:46:33, , , , , 64.90, , , , 
17-9-21, 11:46:34, 845.16, , , , , , , , 
17-9-21, 11:46:37, , , , 67.51, , , , , 
17-9-21, 11:47:24, , , , , , , , , 1.00
17-9-21, 11:47:25, , 37.81, 77.61, , , , , , 
17-9-21, 11:47:38, , , , , , 642, , , 
17-9-21, 11:48:33, , , , , 48.90, , , , 
17-9-21, 11:48:34, 854.84, , , , , , , , 
17-9-21, 11:48:37, , , , 67.29, , , , , 
17-9-21, 11:50:33, , , , , 47.30, , , , 
17-9-21, 11:50:34, 858.06, , , , , , , , 
17-9-21, 11:50:37, , , , 67.29, , , , , 
17-9-21, 11:52:22, , , , , , , 0.62, 0.62, 
17-9-21, 11:52:24, , , , , , , , , 1.00
17-9-21, 11:52:25, , 38.05, 77.41, , , , , , 
17-9-21, 11:52:33, , , , , 49.70, , , , 
17-9-21, 11:52:34, 861.29, , , , , , , , 
17-9-21, 11:52:37, , , , 67.06, , , , , 
17-9-21, 11:52:38, , , , , , 645, , , 
17-9-21, 11:54:33, , , , , 50.80, , , , 
17-9-21, 11:54:34, 822.58, , , , , , , , 
17-9-21, 11:54:37, , , , 67.29, , , , , 
17-9-21, 11:56:33, , , , , 49.40, , , , 
17-9-21, 11:56:34, 990.32, , , , , , , , 
17-9-21, 11:56:37, , , , 67.06, , , , , 
17-9-21, 11:57:24, , , , , , , , , 1.00
17-9-21, 11:57:25, , 38.58, 77.12, , , , , , 
17-9-21, 11:57:38, , , , , , 658, , , 
17-9-21, 11:58:33, , , , , 51.40, , , , 
17-9-21, 11:58:34, 1016.13, , , , , , , , 
17-9-21, 11:58:37, , , , 67.06, , , , , 
17-9-21, 12:0:33, , , , , 49.90, , , , 
17-9-21, 12:0:34, 1112.90, , , , , , , , 
17-9-21, 12:0:37, , , , 67.06, , , , , 
17-9-21, 12:2:24, , , , , , , , , 1.00
17-9-21, 12:2:25, , 39.05, 77.06, , , , , , 
17-9-21, 12:2:33, , , , , 48.30, , , , 
17-9-21, 12:2:34, 1093.55, , , , , , , , 
17-9-21, 12:2:37, , , , 67.06, , , , , 
17-9-21, 12:2:38, , , , , , 640, , , 
17-9-21, 12:4:33, , , , , 49.00, , , , 
17-9-21, 12:4:34, 1135.48, , , , , , , , 
17-9-21, 12:4:37, , , , 67.74, , , , , 
17-9-21, 12:6:33, , , , , 49.00, , , , 
17-9-21, 12:6:34, 1083.87, , , , , , , , 
17-9-21, 12:6:37, , , , 66.84, , , , , 
17-9-21, 12:7:24, , , , , , , , , 1.00
17-9-21, 12:7:25, , 39.49, 76.97, , , , , , 
17-9-21, 12:7:38, , , , , , 651, , , 
17-9-21, 12:8:33, , , , , 48.60, , , , 
17-9-21, 12:8:34, 1087.10, , , , , , , , 
17-9-21, 12:8:37, , , , 67.06, , , , , 
17-9-21, 12:10:33, , , , , 48.70, , , , 
17-9-21, 12:10:34, 1003.23, , , , , , , , 
17-9-21, 12:10:37, , , , 66.84, , , , , 
17-9-21, 12:12:24, , , , , , , , , 1.00
17-9-21, 12:12:25, , 39.64, 76.81, , , , , , 
17-9-21, 12:12:33, , , , , 47.20, , , , 
17-9-21, 12:12:34, 903.23, , , , , , , , 
17-9-21, 12:12:37, , , , 66.84, , , , , 
17-9-21, 12:12:38, , , , , , 632, , , 
17-9-21, 12:14:33, , , , , 47.90, , , , 
17-9-21, 12:14:34, 835.48, , , , , , , , 
17-9-21, 12:14:37, , , , 66.84, , , , , 
17-9-21, 12:16:33, , , , , 48.00, , , , 
17-9-21, 12:16:34, 861.29, , , , , , , , 
17-9-21, 12:16:37, , , , 66.84, , , , , 
17-9-21, 12:17:24, , , , , , , , , 1.00
17-9-21, 12:17:25, , 39.71, 76.66, , , , , , 
17-9-21, 12:17:38, , , , , , 650, , , 
17-9-21, 12:18:33, , , , , 52.90, , , , 
17-9-21, 12:18:34, 848.39, , , , , , , , 
17-9-21, 12:18:37, , , , 66.62, , , , , 
17-9-21, 12:20:33, , , , , 48.80, , , , 
17-9-21, 12:20:34, 835.48, , , , , , , , 
17-9-21, 12:20:37, , , , 67.51, , , , , 
17-9-21, 12:22:24, , , , , , , , , 1.00
17-9-21, 12:22:25, , 39.64, 76.81, , , , , , 
17-9-21, 12:22:33, , , , , 47.80, , , , 
17-9-21, 12:22:34, 803.23, , , , , , , , 
17-9-21, 12:22:37, , , , 67.06, , , , , 
17-9-21, 12:22:38, , , , , , 659, , , 
17-9-21, 12:24:33, , , , , 47.80, , , , 
17-9-21, 12:24:34, 819.35, , , , , , , , 
17-9-21, 12:24:37, , , , 66.84, , , , , 
17-9-21, 12:26:33, , , , , 47.00, , , , 
17-9-21, 12:26:34, 777.42, , , , , , , , 
17-9-21, 12:26:37, , , , 67.06, , , , , 
17-9-21, 12:27:24, , , , , , , , , 1.00
17-9-21, 12:27:25, , 39.86, 76.41, , , , , , 
17-9-21, 12:27:38, , , , , , 674, , , 
17-9-21, 12:28:33, , , , , 47.90, , , , 
17-9-21, 12:28:34, 758.06, , , , , , , , 
17-9-21, 12:28:37, , , , 66.84, , , , , 
17-9-21, 12:30:33, , , , , 47.10, , , , 
17-9-21, 12:30:34, 729.03, , , , , , , , 
17-9-21, 12:30:37, , , , 66.84, , , , , 
17-9-21, 12:32:24, , , , , , , , , 1.00
17-9-21, 12:32:25, , 39.76, 76.81, , , , , , 
17-9-21, 12:32:33, , , , , 49.00, , , , 
17-9-21, 12:32:34, 758.06, , , , , , , , 
17-9-21, 12:32:37, , , , 67.06, , , , , 
17-9-21, 12:32:38, , , , , , 622, , , 
17-9-21, 12:34:33, , , , , 51.00, , , , 
17-9-21, 12:34:34, 703.23, , , , , , , , 
17-9-21, 12:34:37, , , , 66.84, , , , , 
17-9-21, 12:36:33, , , , , 48.20, , , , 
17-9-21, 12:36:34, 690.32, , , , , , , , 
17-9-21, 12:36:37, , , , 67.06, , , , , 
17-9-21, 12:37:24, , , , , , , , , 1.00
17-9-21, 12:37:25, , 40.01, 76.46, , , , , , 
17-9-21, 12:37:38, , , , , , 658, , , 
17-9-21, 12:38:33, , , , , 47.90, , , , 
17-9-21, 12:38:34, 690.32, , , , , , , , 
17-9-21, 12:38:37, , , , 66.62, , , , , 
17-9-21, 12:40:33, , , , , 46.40, , , , 
17-9-21, 12:40:34, 683.87, , , , , , , , 
17-9-21, 12:40:37, , , , 66.84, , , , , 
17-9-21, 12:42:24, , , , , , , , , 1.00
17-9-21, 12:42:25, , 39.86, 76.46, , , , , , 
17-9-21, 12:42:33, , , , , 47.40, , , , 
17-9-21, 12:42:34, 693.55, , , , , , , , 
17-9-21, 12:42:37, , , , 66.62, , , , , 
17-9-21, 12:42:38, , , , , , 649, , , 
17-9-21, 12:44:33, , , , , 50.40, , , , 
17-9-21, 12:44:34, 696.77, , , , , , , , 
17-9-21, 12:44:37, , , , 66.62, , , , , 
17-9-21, 12:46:33, , , , , 47.70, , , , 
17-9-21, 12:46:34, 748.39, , , , , , , , 
17-9-21, 12:46:37, , , , 66.62, , , , , 
17-9-21, 12:47:24, , , , , , , , , 1.00
17-9-21, 12:47:25, , 39.91, 76.39, , , , , , 
17-9-21, 12:47:38, , , , , , 631, , , 
17-9-21, 12:48:33, , , , , 50.10, , , , 
17-9-21, 12:48:34, 829.03, , , , , , , , 
17-9-21, 12:48:37, , , , 66.62, , , , , 
17-9-21, 12:50:33, , , , , 49.50, , , , 
17-9-21, 12:50:34, 887.10, , , , , , , , 
17-9-21, 12:50:37, , , , 66.84, , , , , 
17-9-21, 12:52:22, , , , , , , 0.62, 0.62, 
17-9-21, 12:52:24, , , , , , , , , 1.00
17-9-21, 12:52:25, , 39.91, 76.52, , , , , , 
17-9-21, 12:52:33, , , , , 48.90, , , , 
17-9-21, 12:52:34, 929.03, , , , , , , , 
17-9-21, 12:52:37, , , , 66.84, , , , , 
17-9-21, 12:52:38, , , , , , 638, , , 
17-9-21, 12:54:33, , , , , 48.10, , , , 
17-9-21, 12:54:34, 1029.03, , , , , , , , 
17-9-21, 12:54:37, , , , 66.84, , , , , 
17-9-21, 12:56:33, , , , , 48.70, , , , 
17-9-21, 12:56:34, 1045.16, , , , , , , , 
17-9-21, 12:56:37, , , , 67.06, , , , , 
17-9-21, 12:57:24, , , , , , , , , 1.00
17-9-21, 12:57:25, , 39.99, 76.56, , , , , , 
17-9-21, 12:57:38, , , , , , 638, , , 
17-9-21, 12:58:33, , , , , 47.30, , , , 
17-9-21, 12:58:34, 1283.87, , , , , , , , 
17-9-21, 12:58:37, , , , 66.84, , , , , 
17-9-21, 13:0:33, , , , , 47.50, , , , 
17-9-21, 13:0:34, 1174.19, , , , , , , , 
17-9-21, 13:0:37, , , , 66.84, , , , , 
17-9-21, 13:2:24, , , , , , , , , 1.00
17-9-21, 13:2:25, , 40.16, 76.46, , , , , , 
17-9-21, 13:2:33, , , , , 51.00, , , , 
17-9-21, 13:2:34, 1209.68, , , , , , , , 
17-9-21, 13:2:37, , , , 67.06, , , , , 
17-9-21, 13:2:38, , , , , , 627, , , 
17-9-21, 13:4:33, , , , , 46.90, , , , 
17-9-21, 13:4:34, 1154.84, , , , , , , , 
17-9-21, 13:4:37, , , , 67.06, , , , , 
17-9-21, 13:6:33, , , , , 51.50, , , , 
17-9-21, 13:6:34, 1222.58, , , , , , , , 
17-9-21, 13:6:37, , , , 66.84, , , , , 
17-9-21, 13:7:24, , , , , , , , , 1.00
17-9-21, 13:7:25, , 39.96, 76.79, , , , , , 
17-9-21, 13:7:38, , , , , , 643, , , 
17-9-21, 13:8:33, , , , , 47.40, , , , 
17-9-21, 13:8:34, 1245.16, , , , , , , , 
17-9-21, 13:8:37, , , , 66.84, , , , , 
17-9-21, 13:10:33, , , , , 46.60, , , , 
17-9-21, 13:10:34, 1345.16, , , , , , , , 
17-9-21, 13:10:37, , , , 67.29, , , , , 
17-9-21, 13:12:24, , , , , , , , , 1.00
17-9-21, 13:12:25, , 39.84, 76.99, , , , , , 
17-9-21, 13:12:33, , , , , 50.50, , , , 
17-9-21, 13:12:34, 1270.97, , , , , , , , 
17-9-21, 13:12:37, , , , 67.29, , , , , 
17-9-21, 13:12:38, , , , , , 632, , , 
17-9-21, 13:14:33, , , , , 51.20, , , , 
17-9-21, 13:14:34, 1187.10, , , , , , , , 
17-9-21, 13:14:37, , , , 67.29, , , , , 
17-9-21, 13:16:33, , , , , 49.70, , , , 
17-9-21, 13:16:34, 1109.68, , , , , , , , 
17-9-21, 13:16:37, , , , 67.51, , , , , 
17-9-21, 13:17:24, , , , , , , , , 1.00
17-9-21, 13:17:25, , 39.67, 77.19, , , , , , 
17-9-21, 13:17:38, , , , , , 648, , , 
17-9-21, 13:18:33, , , , , 50.20, , , , 
17-9-21, 13:18:34, 1206.45, , , , , , , , 
17-9-21, 13:18:37, , , , 67.29, , , , , 
17-9-21, 13:20:33, , , , , 50.80, , , , 
17-9-21, 13:20:34, 1206.45, , , , , , , , 
17-9-21, 13:20:37, , , , 67.51, , , , , 
17-9-21, 13:22:24, , , , , , , , , 1.00
17-9-21, 13:22:25, , 39.64, 77.05, , , , , , 
17-9-21, 13:22:33, , , , , 48.10, , , , 
17-9-21, 13:22:34, 1193.55, , , , , , , , 
17-9-21, 13:22:37, , , , 67.51, , , , , 
17-9-21, 13:22:38, , , , , , 666, , , 
17-9-21, 13:24:33, , , , , 49.60, , , , 
17-9-21, 13:24:34, 1677.42, , , , , , , , 
17-9-21, 13:24:37, , , , 67.74, , , , , 
17-9-21, 13:26:33, , , , , 49.80, , , , 
17-9-21, 13:26:34, 1648.39, , , , , , , , 
17-9-21, 13:26:37, , , , 67.74, , , , , 
17-9-21, 13:27:24, , , , , , , , , 1.00
17-9-21, 13:27:25, , 39.39, 77.41, , , , , , 
17-9-21, 13:27:38, , , , , , 637, , , 
17-9-21, 13:28:33, , , , , 50.80, , , , 
17-9-21, 13:28:34, 1596.77, , , , , , , , 
17-9-21, 13:28:37, , , , 67.74, , , , , 
17-9-21, 13:30:33, , , , , 50.20, , , , 
17-9-21, 13:30:34, 1129.03, , , , , , , , 
17-9-21, 13:30:37, , , , 67.74, , , , , 
17-9-21, 13:32:24, , , , , , , , , 1.00
17-9-21, 13:32:25, , 39.29, 77.53, , , , , , 
17-9-21, 13:32:33, , , , , 47.10, , , , 
17-9-21, 13:32:34, 1122.58, , , , , , , , 
17-9-21, 13:32:37, , , , 67.96, , , , , 
17-9-21, 13:32:38, , , , , , 653, , , 
17-9-21, 13:34:33, , , , , 48.70, , , , 
17-9-21, 13:34:34, 1045.16, , , , , , , , 
17-9-21, 13:34:37, , , , 67.74, , , , , 
17-9-21, 13:36:33, , , , , 48.00, , , , 
17-9-21, 13:36:34, 935.48, , , , , , , , 
17-9-21, 13:36:37, , , , 67.51, , , , , 
17-9-21, 13:37:24, , , , , , , , , 1.00
17-9-21, 13:37:25, , 39.07, 77.61, , , , , , 
17-9-21, 13:37:38, , , , , , 640, , , 
17-9-21, 13:38:33, , , , , 49.00, , , , 
17-9-21, 13:38:34, 883.87, , , , , , , , 
17-9-21, 13:38:37, , , , 67.51, , , , , 
17-9-21, 13:40:33, , , , , 46.20, , , , 
17-9-21, 13:40:34, 841.94, , , , , , , , 
17-9-21, 13:40:37, , , , 67.51, , , , , 
17-9-21, 13:42:24, , , , , , , , , 1.00
17-9-21, 13:42:25, , 39.24, 77.44, , , , , , 
17-9-21, 13:42:33, , , , , 47.40, , , , 
17-9-21, 13:42:34, 764.52, , , , , , , , 
17-9-21, 13:42:37, , , , 67.74, , , , , 
17-9-21, 13:42:38, , , , , , 655, , , 
17-9-21, 13:44:33, , , , , 48.40, , , , 
17-9-21, 13:44:34, 796.77, , , , , , , , 
17-9-21, 13:44:37, , , , 67.51, , , , , 
17-9-21, 13:46:33, , , , , 47.60, , , , 
17-9-21, 13:46:34, 770.97, , , , , , , , 
17-9-21, 13:46:37, , , , 67.51, , , , , 
17-9-21, 13:47:24, , , , , , , , , 1.00
17-9-21, 13:47:25, , 39.39, 77.24, , , , , , 
17-9-21, 13:47:38, , , , , , 650, , , 
17-9-21, 13:48:33, , , , , 48.00, , , , 
17-9-21, 13:48:34, 738.71, , , , , , , , 
17-9-21, 13:48:37, , , , 67.51, , , , , 
17-9-21, 13:50:33, , , , , 48.10, , , , 
17-9-21, 13:50:34, 722.58, , , , , , , , 
17-9-21, 13:50:37, , , , 67.29, , , , , 
17-9-21, 13:52:22, , , , , , , 0.62, 0.62, 
17-9-21, 13:52:24, , , , , , , , , 1.00
17-9-21, 13:52:26, , 39.54, 77.24, , , , , , 
17-9-21, 13:52:33, , , , , 47.10, , , , 
17-9-21, 13:52:34, 709.68, , , , , , , , 
17-9-21, 13:52:37, , , , 67.29, , , , , 
17-9-21, 13:52:38, , , , , , 652, , , 
17-9-21, 13:54:33, , , , , 51.60, , , , 
17-9-21, 13:54:34, 690.32, , , , , , , , 
17-9-21, 13:54:37, , , , 67.51, , , , , 
